food_id,food_name,category,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,potassium_mg,vitamin_c_mg,iron_mg,calcium_mg,water_content_pct,glycemic_index,serving_size_g,country_of_origin,data_source,year_recorded
159,Onion (Hz),Proteins,245.4,31.08,78.8,44.19,7.13,22.17,565.6,459.8,15.51,9.51,35.4,11.0,98.0,131.9,Brazil,NutritionData.self.com,2024
160,Mushroom,Grains,869.3,23.16,29.2,81.99,15.57,27.14,443.6,16.8,134.8,10.37,283.4,0.2,12.0,269.3,Australia,USDA,2022
161,Milk (Whole),Nuts & Seeds,202.2,27.53,44.24,57.78,10.3,56.25,1356.6,554.5,88.18,10.32,307.1,8.1,31.0,232.5,India,Kaggle FoodDB,2018
162,Lamb,Proteins,381.1,18.4,20.9,8.39,17.65,4.75,48.5,1195.7,73.13,9.76,158.4,51.7,85.0,223.8,China,NutritionData.self.com,2021
163,Strawberry,Vegetables,472.7,45.46,8.58,77.08,19.95,56.85,1845.8,63.3,147.32,0.23,289.6,96.9,95.0,134.9,Australia,OpenFoodFacts,2019
164,Lentils,Legumes,46.7,45.34,78.88,8.98,13.64,43.77,590.7,891.3,193.64,4.16,439.3,74.3,109.0,177.3,Germany,OpenFoodFacts,2020
165,Spinach,Oils,638.2,28.18,19.62,94.98,14.23,23.53,1512.1,502.3,12.87,0.68,379.6,47.9,30.0,132.6,Usa,FAO,2024
166,Quinoa,Seafood,457.15,38.89,19.13,35.1,7.73,44.96,1988.4,467.1,124.85,9.08,425.7,91.0,71.0,112.6,Mexico,Kaggle FoodDB,2022
167,Greek Yogurt,Fruits,49.5,43.75,63.62,62.614999999999995,9.864999999999998,49.59,1522.4,150.5,69.57,7.43,200.7,1.4,16.0,145.1,Germany,OpenFoodFacts,2020
168,Onion,Fruits,24.7,37.36,38.37,119.87,13.11,31.03,189.0,639.1,23.49,9.86,84.2,68.9,77.0,97.1,Uk,FAO,2024
169,Bread (Whole Wheat) (Dc),Seafood,179.7,23.05,47.53,73.59,9.29,13.78,490.8,138.5,59.61,7.6,22.3,97.0,36.0,37.9,Nigeria,NutritionData.self.com,2020
170,Peanut Butter,Legumes,461.3,24.115000000000002,15.57,32.37,18.0,58.64,975.7,853.1,163.99,10.15,34.8,41.6,84.0,68.6,Australia,USDA,2021
171,Pork Loin,Oils,549.0,9.17,61.04,60.48,14.19,20.27,1373.8,500.5,93.41,3.06,186.8,73.4,86.0,90.0,Uk,OpenFoodFacts,2024
172,Peanut Butter,Vegetables,372.7,41.0,0.71,40.13,15.62,23.53,1963.2,712.7,5.69,7.67,196.1,7.8,39.0,160.6,Mexico,OpenFoodFacts,2024
173,Bell Pepper,Vegetables,541.8,44.5,15.95,113.87,18.47,4.44,1386.5,783.7,8.24,6.22,351.1,92.8,39.0,149.1,Uk,NutritionData.self.com,2022
174,Almonds (Pi),Oils,657.1,23.54,12.84,59.69,9.98,20.66,1006.2,1159.3,36.5,18.74,300.5,39.8,26.0,179.6,Brazil,Kaggle FoodDB,2021
175,Mushroom,Oils,199.1,25.57,18.75,15.79,8.37,19.35,519.9,1186.2,7.09,4.41,342.4,70.5,25.0,55.0,China,Kaggle FoodDB,2024
176,Sweet Potato (Ir),Grains,153.7,32.09,11.16,3.82,10.31,24.44,1575.4,464.6,148.61,13.54,345.6,14.3,91.0,208.6,China,USDA,2022
177,Corn (Yj),Dairy,143.9,15.13,14.93,101.41,9.37,49.43,815.6,867.3,78.67,11.41,337.8,54.1,49.0,44.4,Usa,NutritionData.self.com,2018
178,Salmon,Legumes,273.1,24.115000000000002,50.98,118.89,10.53,40.17,1832.1,449.6,115.11,18.13,179.2,34.0,74.0,271.6,Uk,Kaggle FoodDB,2022
179,Mushroom,Fruits,373.3,24.165,4.45,62.74,1.18,54.58,1024.0,7.0,131.3,11.18,324.2,48.3,67.0,81.9,Nigeria,OpenFoodFacts,2021
180,Oats (Up),Legumes,567.7,23.22,71.58,42.56,9.47,4.79,425.0,343.9,65.82,11.06,47.7,9.9,106.0,141.6,Australia,FAO,2018
181,Onion (Lz),Proteins,690.2,37.85,18.54,72.06,12.27,27.875,467.7,620.7,78.98,6.13,474.3,69.0,19.0,141.0,Uk,FAO,2018
182,Egg,Nuts & Seeds,393.9,2.56,20.87,106.67,11.21,39.24,1219.4,711.2,62.16,7.29,62.4,80.1,48.0,94.9,Mexico,FAO,2018
183,Broccoli (Nh),Proteins,129.4,4.74,37.849999999999994,43.4,16.09,18.7,1901.5,1177.9,100.82,13.98,246.5,90.0,4.0,34.3,Uk,FAO,2024
184,Kale,Oils,274.1,24.25,71.32,80.11,18.53,3.46,219.6,856.6,108.03,11.06,316.5,0.3,29.0,212.1,Canada,Kaggle FoodDB,2023
185,Salmon,Fruits,364.9,18.41,72.94,86.55,16.37,49.16,1149.1,646.8,44.32,11.41,461.2,13.9,55.0,82.0,Brazil,Kaggle FoodDB,2024
186,Bell Pepper,Oils,435.1,45.67,58.21,9.5,10.085,43.42,925.2,1036.5,51.16,12.37,279.2,81.3,39.0,252.8,Nigeria,USDA,2023
187,Lentils,Dairy,573.0,30.61,76.7,10.76,11.05,41.79,280.5,598.5,16.39,10.05,455.2,59.4,63.0,53.7,Australia,USDA,2018
188,Pineapple (Ok),Vegetables,756.7,6.6,69.58,26.44,16.1,38.67,552.5,42.2,37.49,1.63,301.75,84.2,94.0,26.1,Mexico,Kaggle FoodDB,2024
189,Peanut Butter,Dairy,312.1,25.71,55.57,69.26,11.47,9.69,1713.0,420.2,21.59,10.55,481.6,72.2,5.0,196.7,Australia,NutritionData.self.com,2023
190,Turkey Breast (Lu),Legumes,786.7,29.67,56.23,49.1,8.15,16.65,975.7,919.0,46.94,1.97,167.8,33.8,59.0,274.0,Mexico,Kaggle FoodDB,2018
191,Egg,Oils,435.1,4.39,62.48,64.2,11.35,22.23,1066.7,613.5,49.21,8.0,365.1,69.8,26.0,182.8,Brazil,USDA,2020
192,Turkey Breast,Fruits,702.4,27.74,63.15,11.52,3.9,34.61,1557.5,954.6,95.92,3.47,407.2,28.7,52.0,281.9,China,Kaggle FoodDB,2018
193,Tomato (Yk),Vegetables,88.4,44.46,37.54,3.17,0.51,16.53,884.6,536.1,194.95,0.78,54.8,78.3,90.0,234.2,Usa,FAO,2023
194,Mango,Seafood,468.3,16.93,15.4,3.86,12.89,27.18,856.7,504.2,85.54,10.58,320.5,52.9,45.0,119.0,Nigeria,NutritionData.self.com,2018
195,Peanut Butter,Nuts & Seeds,323.8,1.66,57.57,33.89,12.96,49.19,1038.8,847.7,196.61,11.02,173.8,14.3,60.0,244.7,Canada,OpenFoodFacts,2022
196,Bell Pepper,Dairy,268.6,24.57,69.92,104.65,5.9,17.96,1955.9,648.2,142.12,18.67,76.5,37.9,93.0,279.9,Mexico,Kaggle FoodDB,2018
197,Beef (Lean) (Or),Nuts & Seeds,248.6,3.8,3.42,13.34,8.82,59.0,1038.8,1034.2,102.44,9.92,265.3,61.9,4.0,267.8,China,OpenFoodFacts,2021
198,Pasta,Proteins,828.2,3.46,36.4,115.97,12.53,21.25,1449.2,989.9,153.54,18.66,282.7,74.0,41.0,39.1,India,OpenFoodFacts,2022
199,Egg (Vo),Seafood,457.15,46.23,76.09,110.96,18.73,39.57,518.9,149.1,38.89,9.93,449.4,12.2,99.0,197.9,Australia,Kaggle FoodDB,2019
200,Orange,Fruits,669.4,49.85,5.15,15.55,4.15,20.75,1411.8,1190.9,139.99,18.9,165.3,35.9,30.0,86.1,Australia,OpenFoodFacts,2019
201,Salmon,Dairy,788.2,43.63,47.3,56.67,15.78,29.48,1525.5,5.3,20.53,3.94,288.7,72.0,106.0,131.5,Mexico,FAO,2021
202,Kale,Vegetables,454.5,6.15,53.78,43.96,2.15,16.78,350.2,1180.2,76.13,19.43,160.7,57.2,71.0,134.1,Uk,Kaggle FoodDB,2024
203,Black Beans,Nuts & Seeds,175.3,37.13,25.16,117.58,0.2,40.62,374.2,1146.8,95.32,9.68,230.5,80.5,49.0,240.2,India,FAO,2023
204,Cottage Cheese,Grains,507.1,30.75,1.09,77.48,5.14,32.83,1758.2,67.0,8.11,6.6,18.5,19.4,59.0,81.0,Germany,Kaggle FoodDB,2022
205,Salmon,Nuts & Seeds,360.8,31.7,66.34,17.46,12.2,1.44,896.6,601.3,91.55,2.62,31.4,67.5,14.0,34.1,Usa,NutritionData.self.com,2024
206,Egg,Seafood,54.6,36.64,67.9,55.81,19.43,23.53,1893.4,831.7,63.36,11.92,358.7,52.4,7.0,210.6,Nigeria,Kaggle FoodDB,2024
207,Pasta (Ar),Legumes,475.2,38.19,66.1,59.39,0.0,9.33,224.1,384.1,111.32,9.98,358.2,7.8,107.0,153.9,Germany,OpenFoodFacts,2024
208,Tuna (Canned),Vegetables,828.2,36.72,40.91,15.11,3.24,43.04,1257.8,592.5,96.045,17.51,357.7,88.7,29.0,60.6,Mexico,USDA,2019
209,Zucchini,Dairy,192.8,33.57,18.97,22.67,6.75,18.44,365.0,24.6,60.31,9.01,113.4,54.9,49.0,253.5,Australia,OpenFoodFacts,2019
210,Tuna (Canned),Proteins,445.95,13.77,74.58,22.14,12.71,12.67,333.0,582.0,97.7,13.22,185.6,11.2,66.0,204.9,Canada,FAO,2024
211,Shrimp,Oils,138.9,17.84,74.17,57.79,17.92,1.54,1768.3,1005.5,153.96,16.58,78.3,50.4,97.0,119.8,China,OpenFoodFacts,2021
212,Watermelon,Nuts & Seeds,168.6,10.11,43.7,17.54,2.26,56.77,196.7,447.9,62.9,10.43,148.1,18.6,2.0,267.5,Nigeria,OpenFoodFacts,2024
213,Garlic,Fruits,416.5,26.46,42.91,64.18,0.36,30.01,1276.9,49.6,53.48,6.31,117.3,7.2,107.0,171.0,China,NutritionData.self.com,2018
214,Mushroom,Proteins,238.8,47.38,32.41,34.99,8.27,41.25,40.1,578.7,97.7,10.84,345.7,0.2,59.0,198.0,Usa,Kaggle FoodDB,2021
215,Cottage Cheese,Vegetables,339.1,49.64,19.77,33.43,14.94,54.82,935.2,460.1,75.82,8.95,41.3,13.9,63.0,246.2,Usa,NutritionData.self.com,2022
216,Black Beans,Vegetables,194.8,46.68,78.6,25.72,17.1,20.96,366.8,607.3,4.58,18.42,296.6,67.9,24.0,248.8,Usa,FAO,2024
217,Cheddar Cheese,Oils,801.6,18.28,1.35,65.48,9.51,22.63,1745.6,242.2,72.58,4.11,41.1,6.1,79.0,27.3,Australia,NutritionData.self.com,2021
218,Garlic,Nuts & Seeds,330.6,11.14,14.48,89.49,15.82,55.44,1252.4,69.6,153.15,9.92,208.3,51.1,32.0,270.4,China,NutritionData.self.com,2024
219,White Rice (Tx),Fruits,240.4,4.88,75.81,62.614999999999995,5.63,30.21,1863.4,445.6,50.33,5.61,344.8,98.1,55.0,113.4,India,NutritionData.self.com,2024
220,Black Beans,Dairy,86.8,21.4,6.0,24.95,6.9,6.84,1509.4,925.1,148.89,17.85,291.9,9.4,22.0,28.2,Brazil,FAO,2022
221,Orange,Seafood,230.8,10.17,19.22,102.1,1.12,31.71,517.3,1003.9,5.02,8.34,137.1,54.3,84.0,269.3,Australia,USDA,2018
222,Pasta (Vg),Proteins,509.4,21.2,18.49,51.58,6.84,11.79,913.1500000000001,1030.6,107.21,18.59,433.2,97.3,65.0,154.3,Canada,Kaggle FoodDB,2024
223,Turkey Breast,Fruits,417.5,24.165,75.98,4.55,1.69,42.96,745.9,30.9,98.905,14.18,197.8,31.2,20.0,224.5,Canada,FAO,2022
224,Sweet Potato,Fruits,462.9,33.1,64.3,60.989999999999995,10.15,24.7,852.0,373.7,53.17,18.37,440.3,13.9,94.0,175.3,Canada,FAO,2021
225,Celery,Proteins,513.4,23.465000000000003,6.2,61.71,0.01,33.95,430.7,910.8,119.81,15.67,246.5,6.9,85.0,170.7,Usa,USDA,2018
226,Watermelon (Wb),Vegetables,356.9,26.59,79.79,62.28,0.03,11.51,1206.4,352.5,9.63,3.13,292.4,48.0,106.0,230.1,Australia,Kaggle FoodDB,2022
227,Pork Loin (Ul),Fruits,204.9,44.97,5.87,62.614999999999995,17.19,3.18,997.8,189.5,5.53,14.74,316.7,38.3,68.0,93.7,China,OpenFoodFacts,2018
228,Banana,Proteins,243.9,28.56,39.03,45.56,11.2,46.63,357.3,945.5,97.7,10.21,273.6,59.4,47.0,39.5,Nigeria,Kaggle FoodDB,2019
229,Tomato,Legumes,779.5,3.84,47.07,80.39,13.93,57.69,1608.3,781.8,66.72,15.04,250.15,76.7,57.0,203.2,Canada,FAO,2023
230,Broccoli,Grains,670.7,44.78,38.02,32.53,10.82,56.34,1037.4,544.2,17.16,10.1,90.1,2.0,67.0,295.4,Australia,NutritionData.self.com,2024
231,Pineapple,Fruits,795.3,23.49,21.24,61.0,18.46,39.68,278.0,845.2,173.83,2.58,311.6,68.3,91.0,271.9,Brazil,FAO,2021
232,Blueberries,Grains,455.8,25.65,75.23,119.68,19.78,24.4,194.1,359.4,55.13,15.92,234.0,89.5,96.0,267.6,Canada,OpenFoodFacts,2023
233,Shrimp (Xj),Oils,599.9,33.5,43.5,1.16,6.08,29.29,503.9,1193.7,136.68,6.08,6.2,23.4,5.0,247.3,Uk,OpenFoodFacts,2019
234,Cottage Cheese,Dairy,565.7,37.61,0.72,22.88,1.69,7.72,1511.4,844.7,177.5,5.29,107.0,87.4,75.0,136.7,China,FAO,2023
235,Milk (Whole),Nuts & Seeds,175.9,18.48,21.97,2.08,5.9,23.42,132.9,1003.2,170.9,19.93,24.2,45.5,30.0,246.4,Uk,FAO,2024
236,Orange (Lg),Legumes,762.6,10.3,41.63,6.37,17.02,0.96,977.5,256.5,57.26,11.01,75.1,0.8,61.0,266.9,Canada,NutritionData.self.com,2024
237,Bread (Whole Wheat),Grains,683.5,23.16,49.35,63.71,9.815000000000001,4.25,522.8,1149.6,98.29,12.34,249.2,71.8,82.0,200.1,India,Kaggle FoodDB,2021
238,Lamb (Xi),Nuts & Seeds,743.5,35.84,58.88,7.37,4.18,22.24,1432.6,205.6,123.1,14.67,52.6,2.8,60.0,23.2,Nigeria,NutritionData.self.com,2018
239,Olive Oil (Bd),Proteins,883.1,10.72,61.24,57.53,19.05,27.875,943.9,551.5,82.9,2.02,218.0,77.5,36.0,54.7,Brazil,OpenFoodFacts,2022
240,Peas,Oils,614.6,16.8,64.5,59.76,9.11,29.29,346.7,93.5,28.17,9.79,261.2,69.4,109.0,75.0,India,OpenFoodFacts,2019
241,Mushroom (Gu),Seafood,409.0,2.33,16.75,105.85,9.15,1.78,267.6,320.2,128.68,14.64,266.95,80.0,55.0,270.3,Nigeria,NutritionData.self.com,2024
242,Milk (Whole) (Pf),Legumes,155.6,6.46,19.56,112.09,17.57,52.23,454.4,631.6,19.25,19.17,435.0,84.3,25.0,252.2,Germany,FAO,2021
243,Corn,Proteins,129.7,41.06,9.44,73.0,0.06,20.18,293.0,654.7,64.57,10.78,224.4,1.0,30.0,203.0,Uk,Kaggle FoodDB,2020
244,Olive Oil,Dairy,825.3,0.56,32.55,99.77,0.68,3.62,1045.8,379.1,143.3,17.03,79.6,73.7,94.0,42.6,Usa,OpenFoodFacts,2020
245,Bell Pepper (Rx),Vegetables,55.9,10.26,37.54,62.28,9.13,57.4,1643.7,744.8,47.76,17.47,212.9,37.9,25.0,147.6,Australia,Kaggle FoodDB,2024
246,Almonds (Wd),Grains,358.2,25.86,38.02,64.69,14.34,12.84,1024.7,878.6,66.2,19.18,83.3,64.0,62.0,276.5,Canada,FAO,2018
247,Green Beans (Aw),Oils,840.2,48.51,46.71,33.65,5.8,3.41,797.1,834.1,176.23,4.92,40.3,35.0,11.0,59.3,Nigeria,FAO,2020
248,Tofu,Seafood,457.15,34.1,52.3,44.03,19.42,24.5,1028.4499999999998,956.0,135.88,1.41,383.0,65.1,94.0,119.6,Brazil,OpenFoodFacts,2018
249,Bell Pepper,Fruits,517.9,20.15,1.23,27.99,6.74,27.56,843.4,300.2,63.31,2.58,258.4,26.0,33.0,151.3,Mexico,USDA,2022
250,Olive Oil,Grains,826.5,46.93,9.47,101.1,9.88,20.62,588.1,42.8,33.45,7.16,84.6,39.5,64.0,250.6,India,FAO,2020
251,Greek Yogurt (Ln),Legumes,621.0,39.11,37.18,58.5,8.77,35.43,1051.9,463.8,40.66,1.7,112.1,59.0,71.0,201.7,China,Kaggle FoodDB,2023
252,Strawberry,Oils,99.1,23.11,43.36,45.61,19.31,8.9,173.5,108.8,74.8,15.05,480.6,14.2,86.0,259.5,Uk,Kaggle FoodDB,2024
253,Tofu,Oils,435.1,4.9,64.92,59.76,6.93,16.82,1192.9,884.3,22.52,6.5,225.0,47.9,77.0,121.2,Canada,USDA,2021
254,Zucchini,Vegetables,746.9,44.82,32.24,43.02,0.52,49.46,935.2,73.7,35.09,9.7,313.9,40.2,85.0,49.1,Uk,OpenFoodFacts,2019
255,Milk (Whole) (Ce),Seafood,337.7,3.7,69.63,112.53,9.11,5.44,1858.9,413.1,198.01,1.73,422.1,8.4,40.0,253.6,Germany,FAO,2024
256,Chicken Breast (Ab),Dairy,222.4,45.58,48.78,4.58,1.89,33.96,1204.9,1101.6,74.66,17.3,319.3,72.3,47.0,141.0,China,OpenFoodFacts,2018
257,Blueberries,Fruits,70.1,1.04,75.13,63.07,15.28,31.05,756.3,466.7,98.905,5.91,467.1,52.0,95.0,252.8,Brazil,NutritionData.self.com,2019
258,Green Beans,Vegetables,153.9,45.41,6.13,47.8,19.49,24.27,1601.0,159.6,52.53,12.29,227.6,5.4,50.0,91.6,Brazil,NutritionData.self.com,2020
259,White Rice,Vegetables,495.8,12.31,5.87,64.48,14.84,29.97,1396.0,543.0,58.23,15.52,360.7,28.4,60.0,36.0,Brazil,OpenFoodFacts,2020
260,Tuna (Canned) (Hs),Seafood,412.1,44.88,60.99,42.54,15.22,34.57,895.3,913.4,124.16,8.78,367.9,88.1,11.0,170.4,Mexico,USDA,2024
261,Garlic,Fruits,886.7,8.41,51.55,13.62,9.02,41.23,1430.8,257.5,38.18,15.66,46.6,18.8,108.0,254.9,Uk,Kaggle FoodDB,2022
262,Tofu,Nuts & Seeds,172.6,42.56,72.71,62.72,1.55,32.14,621.7,535.3,112.06,9.8,325.1,89.0,3.0,51.1,Germany,Kaggle FoodDB,2020
263,Garlic,Legumes,438.9,40.18,19.9,77.46,2.22,19.68,769.8,1178.3,27.7,4.64,313.0,78.3,85.0,126.1,Canada,OpenFoodFacts,2021
264,White Rice,Grains,669.0,18.14,38.02,30.97,11.78,30.47,1016.2,280.0,92.12,1.24,422.3,0.2,3.0,46.3,India,Kaggle FoodDB,2019
265,Bread (Whole Wheat),Dairy,495.5,14.21,18.74,65.15,19.06,47.85,1546.4,770.3,25.33,12.79,248.0,17.2,104.0,153.5,Germany,Kaggle FoodDB,2019
266,Turkey Breast,Legumes,724.8,18.34,46.34,87.7,2.59,24.35,1633.3,128.8,186.25,0.53,418.1,49.6,63.0,136.7,Brazil,FAO,2019
267,Brown Rice,Nuts & Seeds,697.6,23.44,69.93,108.05,14.17,49.01,804.9,1085.3,62.25,9.07,255.8,15.3,34.0,105.2,Brazil,NutritionData.self.com,2018
268,Beef (Lean) (Cj),Fruits,735.0,39.92,46.91,6.4,17.14,4.55,456.4,382.4,111.19,4.84,2.3,19.9,42.0,116.1,Uk,NutritionData.self.com,2023
269,Blueberries,Fruits,255.9,46.34,52.11,90.69,9.864999999999998,9.38,1324.7,236.0,187.29,0.09,291.2,27.7,85.0,228.3,Canada,USDA,2019
270,Lentils (Ns),Seafood,457.15,21.92,70.12,13.79,3.85,38.7,1028.4499999999998,922.2,83.87,15.87,100.3,50.9,37.0,262.2,Germany,NutritionData.self.com,2022
271,Olive Oil,Dairy,848.7,25.68,37.36,53.32,5.22,37.03,1372.2,1112.3,135.81,10.05,119.6,81.0,45.0,234.2,Uk,FAO,2024
272,Celery,Oils,435.1,13.21,37.98,5.41,18.54,12.34,173.0,614.8,10.5,4.03,40.8,65.9,73.0,179.0,China,Kaggle FoodDB,2018
273,Kale,Proteins,348.5,15.02,23.49,19.88,15.59,22.93,1247.8,815.6,105.19,15.3,313.8,82.3,46.0,203.0,China,USDA,2022
274,Garlic,Vegetables,338.5,23.59,63.2,83.68,8.8,11.31,282.9,1171.6,179.57,2.55,398.8,56.4,64.0,247.0,Germany,USDA,2018
275,Kale,Legumes,207.4,49.88,76.66,59.39,0.91,4.46,207.3,45.4,87.58,10.42,205.0,74.9,28.0,132.7,Usa,FAO,2021
276,Bread (Whole Wheat),Legumes,491.8,2.65,2.11,82.61,9.77,25.25,1543.9,93.0,85.33,11.41,484.0,21.0,13.0,216.2,Canada,USDA,2023
277,Quinoa,Nuts & Seeds,813.0,49.37,39.31,97.81,6.36,56.08,1120.8,1044.8,159.52,14.53,20.0,4.7,106.0,87.4,Australia,Kaggle FoodDB,2019
278,Bread (Whole Wheat),Proteins,584.7,11.46,16.07,92.6,13.25,19.49,924.2,302.3,20.62,9.76,355.2,73.1,44.0,62.5,China,FAO,2023
279,Brown Rice,Legumes,403.8,4.3,6.14,48.98,12.29,53.46,119.1,518.8,134.41,6.15,496.6,66.5,104.0,249.7,Uk,OpenFoodFacts,2019
280,Quinoa,Fruits,456.04999999999995,22.74,34.53,48.37,11.26,52.12,491.2,1184.9,150.85,17.77,259.0,61.6,71.0,54.0,Nigeria,OpenFoodFacts,2019
281,Black Beans,Vegetables,689.7,37.87,37.54,65.11,9.98,6.7,341.0,825.1,154.41,9.63,384.7,28.6,88.0,110.2,China,NutritionData.self.com,2022
282,Brown Rice (Il),Nuts & Seeds,461.1,23.04,56.81,69.38,16.77,35.04,1038.8,1190.9,194.81,15.79,20.3,45.0,40.0,287.5,Germany,OpenFoodFacts,2024
283,Bell Pepper,Legumes,356.3,14.37,15.54,84.6,14.29,42.34,768.7,265.9,163.47,5.48,269.8,31.7,84.0,14.1,Nigeria,Kaggle FoodDB,2023
284,Mushroom,Oils,435.1,30.5,51.73,46.66,13.11,8.27,1453.7,717.6,185.29,9.97,249.2,41.8,91.0,87.6,China,OpenFoodFacts,2020
285,Tofu (Es),Dairy,557.0,12.07,76.8,65.8,8.28,51.48,1258.7,1055.5,138.43,16.7,409.1,22.8,56.0,61.3,Nigeria,NutritionData.self.com,2023
286,Turkey Breast,Nuts & Seeds,347.5,19.38,15.5,99.59,10.71,46.09,1738.5,745.7,129.49,14.81,75.3,27.5,48.0,241.8,India,FAO,2022
287,Tofu (Fj),Nuts & Seeds,32.2,7.37,39.31,73.26,8.04,12.88,1381.9,1019.2,92.13,0.11,249.6,78.9,109.0,129.6,Brazil,FAO,2024
288,Peas (Oe),Nuts & Seeds,320.3,0.6,27.27,51.26,0.05,30.14,92.9,79.7,118.28,2.43,426.5,31.4,96.0,50.2,Germany,NutritionData.self.com,2018
289,Cheddar Cheese (Ai),Vegetables,530.9,30.25,37.54,112.97,15.21,42.42,543.0,892.7,109.78,16.34,187.2,11.5,57.0,289.3,Brazil,NutritionData.self.com,2020
290,Peanut Butter,Nuts & Seeds,804.0,27.61,18.73,58.35,18.71,36.27,1452.9,191.7,170.13,6.56,439.5,6.7,76.0,32.8,Uk,OpenFoodFacts,2019
291,Salmon,Fruits,698.4,27.25,13.68,36.33,0.23,2.28,13.5,1062.7,188.84,2.51,153.3,12.7,18.0,56.7,Canada,OpenFoodFacts,2018
292,Sweet Potato,Nuts & Seeds,710.7,33.68,19.17,43.82,15.43,8.07,559.2,133.6,138.59,13.75,12.3,64.9,32.0,254.1,Uk,NutritionData.self.com,2020
293,Mango,Nuts & Seeds,868.0,22.9,78.73,95.91,16.16,13.83,302.9,610.8,161.4,4.56,342.8,1.1,9.0,54.9,Uk,Kaggle FoodDB,2018
294,Green Beans,Fruits,467.4,9.64,34.13,51.91,15.81,23.505,214.5,274.5,97.59,13.65,241.7,55.3,24.0,207.7,India,FAO,2019
295,Beef (Lean),Fruits,369.5,9.7,28.86,70.56,18.36,44.59,952.5,49.0,55.57,3.12,155.4,76.3,22.0,245.8,Mexico,NutritionData.self.com,2021
296,Olive Oil (Xv),Grains,653.7,41.66,57.72,42.16,11.73,40.71,1493.5,824.6,192.27,10.23,394.8,90.9,32.0,213.4,Nigeria,OpenFoodFacts,2020
297,Corn,Dairy,495.5,7.46,14.39,28.65,9.44,4.31,983.2,99.5,144.4,17.45,269.3,94.8,98.0,29.4,China,OpenFoodFacts,2021
298,Milk (Whole),Seafood,447.8,40.47,67.83,66.1,7.33,50.22,1336.1,194.8,134.17,9.57,491.3,76.6,27.0,183.2,Australia,Kaggle FoodDB,2021
299,Greek Yogurt,Oils,41.5,25.36,30.91,18.2,15.07,32.94,126.8,50.5,117.67,2.49,275.4,65.7,34.0,31.7,China,Kaggle FoodDB,2019
300,Greek Yogurt,Grains,0.0,37.51,32.91,74.86,7.52,6.08,1518.4,228.9,111.96,10.71,189.1,34.3,50.0,253.8,Usa,FAO,2024
301,Turkey Breast (Mn),Dairy,495.5,47.11,36.485,89.51,17.49,57.49,90.4,423.3,49.8,15.18,345.2,83.9,80.0,211.3,India,USDA,2023
302,Quinoa (Eh),Seafood,56.0,35.79,37.91,60.17,19.41,3.22,100.4,1103.4,109.06,15.5,454.6,6.2,9.0,132.0,Mexico,Kaggle FoodDB,2024
303,Oats (Qp),Fruits,376.5,18.42,77.39,111.26,4.71,31.41,119.9,1008.0,122.57,19.08,149.6,94.4,106.0,45.1,India,USDA,2018
304,Garlic,Proteins,687.3,35.19,18.17,61.71,0.43,14.38,1308.2,421.5,97.7,7.23,324.7,69.3,47.0,22.0,Brazil,OpenFoodFacts,2018
305,Brown Rice,Oils,889.8,36.01,61.47,48.08,13.1,36.5,937.95,492.2,62.26,9.09,134.5,8.3,77.0,96.9,China,NutritionData.self.com,2022
306,Mushroom,Nuts & Seeds,531.0,10.56,11.87,52.845,10.95,39.26,1284.4,597.7,162.03,2.65,96.3,12.8,27.0,287.3,Usa,OpenFoodFacts,2019
307,Blueberries (Cw),Grains,574.0,33.43,22.19,63.71,11.6,13.49,1633.2,102.6,187.19,4.18,160.1,5.1,58.0,155.1,India,NutritionData.self.com,2019
308,Cucumber (Td),Legumes,744.2,30.47,14.6,51.83,5.05,20.53,1260.2,354.2,103.09,14.07,207.9,18.0,13.0,104.0,Germany,USDA,2021
309,Almonds (Gv),Legumes,461.3,49.46,42.3,40.91,16.05,26.91,1610.5,768.1,114.85,17.38,50.3,9.0,23.0,227.1,China,Kaggle FoodDB,2019
310,Pork Loin,Grains,800.7,24.42,60.58,71.44,10.06,37.19,1804.9,1091.2,92.55,15.47,480.1,20.9,26.0,223.9,Canada,OpenFoodFacts,2024
311,Bell Pepper,Oils,122.1,15.23,55.52,83.9,7.16,56.35,886.9,1028.6,157.82,19.67,382.5,8.3,109.0,33.9,Nigeria,OpenFoodFacts,2018
312,Apple,Fruits,385.3,17.37,73.14,117.34,13.24,28.94,124.6,1044.0,43.2,13.36,254.6,30.4,32.0,189.7,Germany,Kaggle FoodDB,2024
313,Carrot (Ny),Legumes,528.3,35.49,20.34,10.26,10.27,44.78,1063.7,1028.3,198.57,17.07,350.1,56.7,61.0,75.6,China,USDA,2019
314,Peanut Butter,Oils,835.2,41.05,34.61,112.95,17.59,26.7,1256.3,358.9,188.85,17.74,116.0,21.3,74.0,182.3,India,OpenFoodFacts,2022
315,Corn,Legumes,198.2,2.71,60.51,115.97,10.27,35.12,371.6,764.7,176.8,10.59,196.6,93.5,57.5,247.4,Mexico,OpenFoodFacts,2024
316,Pork Loin,Proteins,709.7,6.76,73.38,103.97,11.51,27.875,198.6,16.7,60.98,10.1,232.8,97.7,20.0,50.9,Australia,Kaggle FoodDB,2019
